"datetime";"shop";"card";"bonus_earned";"bonus_spent";"summ";"summ_with_disc";"doc_id"
2021-07-14 10:55:03.000;Аптека 2;"976c6590-8485-4185-989f-db3b2e7ecc39";24;10;1477;1477;"15#2002759#65939#2_21"
2021-07-14 11:04:01.000;Аптека 2;"2000200192268";7;20;212;212;"15#2002759#65939#2_23"
2021-07-14 11:13:42.000;Аптека 2;"2000200187271";33;0;1100;1100;"15#2002759#65939#2_25"
2021-07-14 11:22:09.000;Аптека 1;"182b2505-c540-4259-9e74-6e6740f1d636";15;32;532;532;"15#13002301#65939#13_46"
2021-07-14 11:37:19.000;Аптека 2;"2000200152224";4;0;141;141;"15#2002760#65939#2_16"
2021-07-14 11:40:47.000;Аптека 7;ce193b22-9ea8-40f6-a897-a7d78eb0607c;10;0;339;339;"15#11006999#65939#11_51"
2021-07-14 11:56:01.000;Аптека 2;"2000200203100";74;119;2199;2199;"15#2002759#65939#2_34"
2021-07-14 12:06:30.000;Аптека 10;"2000200195436";25;0;870;870;"15#17002025#65939#17_14"
2021-07-14 12:23:46.000;Аптека 1;"3c05ae9b-703c-4e3c-bc81-c81e10ca01b6";36;0;743;743;"15#13002311#65939#13_7"
2021-07-14 12:32:59.000;Аптека 10;"094a21dd-5f7b-45bb-8768-871949de1ca2";11;97;234;234;"15#17002025#65939#17_17"
2021-07-14 12:34:54.000;Аптека 10;"094a21dd-5f7b-45bb-8768-871949de1ca2";15;0;510;510;"15#17002025#65939#17_18"
2021-07-14 12:41:57.000;Аптека 7;d1224d9f-3dcc-445c-930c-355d2cff3aa0;10;0;386;386;"15#11006999#65939#11_75"
2021-07-14 13:00:09.000;Аптека 2;"2000200174486";4;0;363;363;"15#2002759#65939#2_47"
2021-07-14 13:04:36.000;Аптека 1;"2000200158905";55;0;173;173;"15#13002301#65939#13_58"
2021-07-14 13:14:39.000;Аптека 2;"2000200186731";27;0;1023;975;"15#2002760#65939#2_31"
2021-07-14 13:31:47.000;Аптека 10;"2000200170327";11;15;493;493;"15#17002025#65939#17_22"
2021-07-14 13:49:17.000;Аптека 10;"2000200197454";68;0;633;633;"15#17002025#65939#17_25"
2021-07-14 13:50:53.000;Аптека 2;"2000200206644";91;0;821;821;"15#2002760#65939#2_36"
2021-07-14 14:07:22.000;Аптека 7;adb4357e-817e-4b79-91b0-a591a072d675;46;45;1547;1547;"15#11006999#65939#11_92"
2021-07-14 14:08:32.000;Аптека 1;da16b432-bba5-47bf-8478-a39803ae8ce7;20;0;688;688;"15#13002301#65939#13_62"
2021-07-14 14:10:18.000;Аптека 2;"2000200168683";44;16;1882;1882;"15#2002760#65939#2_38"
2021-07-14 14:12:04.000;Аптека 10;"2000200170860";22;0;763;763;"15#17002025#65939#17_27"
2021-07-14 14:19:55.000;Аптека 1;"766550c0-85e5-4e7e-92b8-8cfd3ebf2f0b";1;3;64;64;"15#13002301#65939#13_64"
2021-07-14 14:50:19.000;Аптека 7;"2000200174028";67;67;2720;2720;"15#11006999#65939#11_98"
2021-07-14 14:51:39.000;Аптека 7;"8ba55b82-1960-47c7-a7a4-475c84a2babb";48;0;1632;1632;"15#11006999#65939#11_99"
2021-07-14 15:02:32.000;Аптека 10;"2000200170549";15;0;529;529;"15#17002025#65939#17_34"
2021-07-14 15:04:40.000;Аптека 2;e71ebbe2-6ec9-4078-acbe-3f6368a9ca50;42;47;1430;1430;"15#2002760#65939#2_49"
2021-07-14 15:14:04.000;Аптека 2;"8963b135-5d7d-4a90-88c1-3cb99b7b47cd";53;0;1570;1570;"15#2002759#65939#2_61"
2021-07-14 15:22:35.000;Аптека 2;"03567027-41e1-41f1-82f9-13c010b6573b";73;1;4591;4591;"15#2002759#65939#2_62"
2021-07-14 15:35:26.000;Аптека 7;a7c043f7-9324-4dad-bdcb-7a0623fc1225;6;0;211;211;"15#11006999#65939#11_104"
2021-07-14 15:49:58.000;Аптека 2;"2000200160243";22;0;752;752;"15#2002759#65939#2_67"
2021-07-14 16:15:43.000;Аптека 7;"2000200161776";4;0;171;171;"15#11006999#65939#11_116"
2021-07-14 16:23:59.000;Аптека 10;"2000200170129";36;54;1114;1114;"15#17002025#65939#17_37"
2021-07-14 16:33:44.000;Аптека 2;"2000200206637";154;0;2093;2093;"15#2002760#65939#2_57"
2021-07-14 16:35:16.000;Аптека 2;"2000200157038";17;221;1006;1006;"15#2002759#65939#2_72"
2021-07-14 16:44:11.000;Аптека 2;"2000200206712";69;0;1933;1933;"15#2002759#65939#2_74"
2021-07-14 16:54:29.000;Аптека 10;"2000200170174";29;36;836;836;"15#17002025#65939#17_38"
2021-07-14 17:20:05.000;Аптека 2;"0f6a559e-bc78-4598-b80f-aca420ba3234";72;0;1867;1867;"15#2002759#65939#2_78"
2021-07-14 17:31:10.000;Аптека 10;"2000200173588";8;0;298;298;"15#17002025#65939#17_42"
2021-07-14 17:41:25.000;Аптека 10;"2000200170174";12;0;526;526;"15#17002025#65939#17_43"
2021-07-14 17:46:23.000;Аптека 2;ab245924-5c5c-4230-8ac6-f7ac32cbc6f8;36;13;1699;1699;"15#2002759#65939#2_81"
2021-07-14 17:49:39.000;Аптека 6;"2000200154488";3;30;334;334;"15#10002389#65939#10_13"
2021-07-14 17:51:10.000;Аптека 7;"2000200173175";17;68;1787;1787;"15#11006999#65939#11_147"
2021-07-14 18:05:23.000;Аптека 4;"91808b5a-0ab1-4d01-878c-5b7411e0152a";12;0;324;324;"15#7001801#65939#7_51"
2021-07-14 18:08:49.000;Аптека 7;feaf640b-c3b2-423e-a54c-f60a2ce47cc3;8;0;298;298;"15#11006999#65939#11_152"
2021-07-14 18:14:02.000;Аптека 10;"2000200170174";21;0;715;715;"15#17002025#65939#17_47"
2021-07-14 18:14:46.000;Аптека 1;"25cee9ab-d847-4661-bd55-82058fa1716f";27;0;622;565;"15#13002301#65939#13_81"
2021-07-14 18:24:52.000;Аптека 10;"2000200173359";25;0;877;877;"15#17002025#65939#17_48"
2021-07-14 18:25:40.000;Аптека 2;"2000200192268";10;0;366;366;"15#2002759#65939#2_90"
2021-07-14 18:37:27.000;Аптека 4;"7938756f-10cc-4d62-a39e-39bf98521dee";1;15;215;215;"15#7001801#65939#7_54"
2021-07-14 18:43:22.000;Аптека 4;"1014a080-b7a0-4f02-a4ad-0b2c26e5f76d";0;6;26;26;"15#7001801#65939#7_55"
2021-07-14 18:45:53.000;Аптека 2;"5d78ae9c-13c0-4aae-8897-d3e79fe18e29";7;38;252;252;"15#2002759#65939#2_94"
2021-07-14 18:47:00.000;Аптека 2;"2000200205869";4;0;163;163;"15#2002759#65939#2_95"
2021-07-14 18:51:45.000;Аптека 4;"75cceca3-c431-49eb-a47a-7cac11ef88a9";28;13;926;926;"15#7001801#65939#7_57"
2021-07-14 18:54:43.000;Аптека 10;"2000200205432";6;0;248;248;"15#17002025#65939#17_50"
2021-07-14 18:59:38.000;Аптека 2;"2000200192299";8;0;376;376;"15#2002759#65939#2_98"
2021-07-14 19:01:22.000;Аптека 2;"2000200199243";1;0;102;102;"15#2002759#65939#2_99"
2021-07-14 19:07:42.000;Аптека 1;"5755d2fb-0d3e-44a8-9a18-81c7512a2ce9";39;0;1074;1024;"15#13002301#65939#13_88"
2021-07-14 19:10:39.000;Аптека 2;"2000200185000";16;0;564;564;"15#2002759#65939#2_101"
2021-07-14 19:33:52.000;Аптека 1;f2d05156-7c17-4c92-918f-a79f7b66b062;7;0;428;428;"15#13002301#65939#13_92"
2021-07-14 19:34:46.000;Аптека 2;"2000200185024";23;54;861;775;"15#2002759#65939#2_109"
2021-07-14 19:46:10.000;Аптека 7;d4e435fb-6e9a-4e2d-93cb-16e9d3d64660;7;0;244;244;"15#11006999#65939#11_177"
2021-07-14 19:51:05.000;Аптека 2;"2000200206613";65;0;530;530;"15#2002759#65939#2_110"
2021-07-14 19:58:34.000;Аптека 2;"25d826ba-ca61-4dd1-a1c0-9f012a5129b7";19;24;671;671;"15#2002759#65939#2_112"
2021-07-14 20:00:00.000;Аптека 7;a3458687-be5d-4391-a30e-5fcbfeedbe3a;5;43;143;143;"15#11006999#65939#11_179"
2021-07-14 20:07:13.000;Аптека 2;"2000200192411";17;0;960;960;"15#2002759#65939#2_114"
2021-07-14 20:17:10.000;Аптека 7;"2000200173113";71;0;708;708;"15#11006999#65939#11_183"
2021-07-14 20:26:18.000;Аптека 2;dd3de229-40d2-4db0-a5b2-5fbbfb72a9bd;8;0;541;541;"15#2002759#65939#2_116"
2021-07-14 20:28:34.000;Аптека 2;"3d5aca2e-d134-46b9-9e7a-a5febc381cd9";9;43;309;309;"15#2002759#65939#2_117"
2021-07-14 20:30:18.000;Аптека 7;"2000200176770";21;0;873;873;"15#11006999#65939#11_190"
2021-07-14 20:38:26.000;Аптека 7;be014230-cf22-46e5-977d-a5533a0e3d48;5;0;260;260;"15#11006999#65939#11_194"
2021-07-15 08:56:26.000;Аптека 10;"2000200170860";28;0;575;575;"15#17002042#65940#17_1"
2021-07-15 09:10:09.000;Аптека 10;"2000200186205";21;0;732;732;"15#17002042#65940#17_2"
2021-07-15 09:39:31.000;Аптека 8;c77f0655-f891-4601-b597-1664df676da9;23;0;716;716;"15#15001718#65940#15_3"
2021-07-15 09:49:57.000;Аптека 1;"1aee983f-3ed9-4580-94c2-9fa091ae96c8";4;75;235;235;"15#13002313#65940#13_7"
2021-07-15 09:54:48.000;Аптека 10;"2000200188766";16;0;681;681;"15#17002042#65940#17_6"
2021-07-15 09:58:00.000;Аптека 10;"2000200195436";42;0;850;850;"15#17002042#65940#17_7"
2021-07-15 10:07:25.000;Аптека 4;e9ea2bdf-3f1f-4ead-bbd0-3c06d075476e;47;0;1251;1251;"15#7001812#65940#7_8"
2021-07-15 10:08:35.000;Аптека 8;"0a60561f-53fe-4759-a53e-c7a5588cc710";5;0;158;158;"15#15001718#65940#15_6"
2021-07-15 10:14:30.000;Аптека 1;"6db39e0f-55c9-4624-9279-143c47e1f020";3;0;397;397;"15#13002314#65940#13_3"
2021-07-15 10:22:53.000;Аптека 7;"2000200173137";89;0;1479;1479;"15#11007043#65940#11_20"
2021-07-15 10:37:45.000;Аптека 1;"01dbbbf0-201f-45a2-b2c9-55ccd7e42d72";17;0;580;580;"15#13002314#65940#13_6"
2021-07-15 10:41:52.000;Аптека 10;"2000200173601";5;0;174;174;"15#17002042#65940#17_13"
2021-07-15 10:51:36.000;Аптека 10;"2000200189077";12;55;464;464;"15#17002042#65940#17_15"
2021-07-15 10:52:08.000;Аптека 2;"2000200187271";9;123;940;940;"15#2002775#65940#2_4"
2021-07-15 10:53:37.000;Аптека 7;"5ed99378-d245-4c41-97e3-8a2fdb3e4476";9;0;539;539;"15#11007043#65940#11_30"
2021-07-15 10:54:13.000;Аптека 2;"2000200197676";1;0;100;100;"15#2002775#65940#2_5"
2021-07-15 11:00:44.000;Аптека 2;"2000200206651";13;0;446;446;"15#2002775#65940#2_6"
2021-07-15 11:04:24.000;Аптека 4;"2000200163848";13;48;593;593;"15#7001812#65940#7_22"
2021-07-15 11:11:18.000;Аптека 7;"2000200202042";28;63;950;950;"15#11007043#65940#11_34"
2021-07-15 11:19:42.000;Аптека 2;"07d64be5-32a6-4537-a09d-d234ece15d2c";13;6;1326;1326;"15#2002775#65940#2_9"
2021-07-15 11:25:53.000;Аптека 7;"2000200161936";7;0;725;725;"15#11007043#65940#11_43"
2021-07-15 11:44:12.000;Аптека 8;"77db6662-b33f-4b42-b189-e91a6cf4fb2a";5;0;170;170;"15#15001718#65940#15_24"
2021-07-15 11:51:47.000;Аптека 7;a89a7dec-f6f2-4fd3-b1c0-505e667c5dd9;17;14;614;614;"15#11007043#65940#11_48"
2021-07-15 12:07:36.000;Аптека 2;"2000200186687";27;109;2040;2040;"15#2002775#65940#2_14"
2021-07-15 12:12:34.000;Аптека 10;"2000200173403";11;0;378;378;"15#17002042#65940#17_19"
2021-07-15 12:12:36.000;Аптека 2;"2000200206422";2;0;102;102;"15#2002774#65940#2_38"
2021-07-15 12:14:02.000;Аптека 10;"2000200173397";13;0;449;449;"15#17002042#65940#17_20"
2021-07-15 12:29:47.000;Аптека 2;"2bf76202-2097-498c-8781-9e62bb60b9b9";2;0;89;89;"15#2002774#65940#2_40"
2021-07-15 12:37:26.000;Аптека 2;"2000200185215";58;0;1506;1506;"15#2002774#65940#2_41"
2021-07-15 12:38:03.000;Аптека 6;"2000200168034";2;0;240;240;"15#10002406#65940#10_10"
2021-07-15 12:50:57.000;Аптека 2;"2000200186991";4;0;140;140;"15#2002775#65940#2_22"
2021-07-15 12:54:47.000;Аптека 8;"1466b17f-ae24-4574-898e-38078e2ce9ed";84;0;5074;4949;"15#15001718#65940#15_40"
2021-07-15 13:04:27.000;Аптека 2;"2000200177449";27;0;926;926;"15#2002774#65940#2_47"
2021-07-15 13:11:08.000;Аптека 7;d0e9398b-d76e-4b28-8726-c82b2f37b91e;8;0;204;204;"15#11007043#65940#11_75"
2021-07-15 13:17:19.000;Аптека 10;"2000200171591";4;0;274;274;"15#17002042#65940#17_26"
2021-07-15 13:22:23.000;Аптека 2;"2000200202097";3;77;324;324;"15#2002775#65940#2_30"
2021-07-15 13:50:59.000;Аптека 2;ba011056-92a9-4adc-8d55-dfbb63efd5e2;1;38;177;177;"15#2002774#65940#2_56"
2021-07-15 13:52:00.000;Аптека 10;"2000200204572";11;0;377;377;"15#17002042#65940#17_30"
2021-07-15 13:55:41.000;Аптека 4;d32d1475-c8c9-4d72-bab6-975bfffdde1e;15;0;526;526;"15#7001812#65940#7_40"
2021-07-15 14:00:21.000;Аптека 7;"2000200182870";14;0;479;479;"15#11007043#65940#11_85"
2021-07-15 14:13:12.000;Аптека 8;"2000200204060";65;0;531;531;"15#15001718#65940#15_49"
2021-07-15 14:25:30.000;Аптека 8;"2000200204053";53;0;340;340;"15#15001718#65940#15_51"
2021-07-15 14:41:43.000;Аптека 10;"2000200193692";154;0;3374;3374;"15#17002042#65940#17_31"
2021-07-15 15:11:25.000;Аптека 1;"07c2273a-82cf-47b2-a9b1-6e2906ae56f2";4;0;212;212;"15#13002313#65940#13_39"
2021-07-15 15:16:53.000;Аптека 2;"76f75365-9ad8-43db-ad94-6b53de655b86";21;0;713;713;"15#2002774#65940#2_65"
2021-07-15 15:26:24.000;Аптека 10;"094a21dd-5f7b-45bb-8768-871949de1ca2";14;0;299;299;"15#17002042#65940#17_32"
2021-07-15 15:39:35.000;Аптека 7;d75ca11b-189f-4440-b33b-31aaeba4219e;18;46;537;502;"15#11007043#65940#11_104"
2021-07-15 15:40:40.000;Аптека 7;a89a7dec-f6f2-4fd3-b1c0-505e667c5dd9;7;0;709;709;"15#11007043#65940#11_105"
2021-07-15 15:50:03.000;Аптека 7;"267b31cc-760c-4b4e-89dc-18c2b21d4104";1;0;136;136;"15#11007043#65940#11_108"
2021-07-15 15:54:20.000;Аптека 1;"8adeb2a5-28f6-4dcf-b05e-2f30765b83fb";5;0;209;209;"15#13002314#65940#13_51"
2021-07-15 16:07:12.000;Аптека 10;"3837fa65-9640-4261-8243-ec14ff0b44fc";30;13;613;613;"15#17002042#65940#17_38"
2021-07-15 16:13:05.000;Аптека 4;"2000200180654";21;0;703;703;"15#7001812#65940#7_50"
2021-07-15 16:19:05.000;Аптека 2;eee39abe-67ab-485c-87f4-a671ca1f467d;18;0;1482;1482;"15#2002775#65940#2_46"
2021-07-15 16:40:06.000;Аптека 10;"2000200186939";15;0;505;505;"15#17002042#65940#17_39"
2021-07-15 16:46:34.000;Аптека 2;f4cb29f1-fd88-4f88-8c61-8abd4809e2a2;75;93;1562;1562;"15#2002775#65940#2_53"
2021-07-15 16:47:41.000;Аптека 10;"2000200173359";32;0;1088;1088;"15#17002042#65940#17_40"
2021-07-15 16:51:38.000;Аптека 2;"2000200194613";5;162;662;662;"15#2002775#65940#2_54"
2021-07-15 16:55:32.000;Аптека 1;c2f522ce-abee-4b92-ac9f-37a7359da941;20;0;2064;2064;"15#13002314#65940#13_59"
2021-07-15 17:08:40.000;Аптека 6;a1d25581-0300-4a0a-b6ba-cd638d38950e;4;0;151;151;"15#10002406#65940#10_24"
2021-07-15 17:11:03.000;Аптека 2;"2000200150411";190;0;7572;7572;"15#2002775#65940#2_55"
2021-07-15 17:17:33.000;Аптека 2;"26b51d90-5b2b-4bfc-a3bc-af607a1b3b56";33;0;1410;1371;"15#2002775#65940#2_57"
2021-07-15 17:18:37.000;Аптека 2;a2df39b5-1ca1-42b7-bec4-4b6780dc1a65;0;54;55;55;"15#2002775#65940#2_58"
2021-07-15 17:35:26.000;Аптека 7;b7034182-0312-4b4b-9dd6-4f887b6dc0de;22;0;442;442;"15#11007043#65940#11_124"
2021-07-15 17:45:22.000;Аптека 7;"2000200182061";6;0;211;211;"15#11007043#65940#11_126"
2021-07-15 18:18:12.000;Аптека 7;"45bba69f-eb6b-4de0-9f33-af67965838a6";1;40;164;164;"15#11007043#65940#11_132"
2021-07-15 18:23:22.000;Аптека 10;"881b0bf6-114f-4ed6-b15c-e0e1e6b234cd";70;0;1404;1404;"15#17002042#65940#17_49"
2021-07-15 18:31:27.000;Аптека 7;"7e1a497e-34c2-4700-bb53-79a6e239bc9c";9;13;301;301;"15#11007043#65940#11_138"
2021-07-15 18:36:00.000;Аптека 10;"2000200193708";94;0;1149;1149;"15#17002042#65940#17_51"
2021-07-15 18:43:29.000;Аптека 7;e398822b-7f31-4500-8d74-fd7ba5787b00;2;7;208;208;"15#11007043#65940#11_141"
2021-07-15 18:44:29.000;Аптека 2;"732bc11b-538b-451e-89f2-53415546b604";58;0;1161;1161;"15#2002774#65940#2_101"
2021-07-15 18:44:50.000;Аптека 2;"2000200181569";34;0;1134;1134;"15#2002774#65940#2_84"
2021-07-15 18:44:52.000;Аптека 2;"092bb60b-315c-4ecb-b198-185eafbee515";23;0;785;785;"15#2002774#65940#2_97"
2021-07-15 18:47:55.000;Аптека 1;"384d7f51-469b-4c25-9f94-bd55abe24ac0";23;37;577;577;"15#13002313#65940#13_58"
2021-07-15 18:49:27.000;Аптека 2;"5dedb4b9-8ef6-4a10-bbc1-eefd8e332213";13;0;669;669;"15#2002774#65940#2_103"
2021-07-15 18:55:09.000;Аптека 8;"57ab3441-c0df-4682-b022-d7c2f6630648";4;0;329;329;"15#15001718#65940#15_98"
2021-07-15 19:03:19.000;Аптека 8;"32696b41-13c2-4586-8c8d-13e7d62545d8";1;6;159;159;"15#15001718#65940#15_103"
2021-07-15 19:07:05.000;Аптека 4;a15802d4-0e2d-45b3-b4f2-ec10119333ce;6;0;566;527;"15#7001812#65940#7_68"
2021-07-15 19:07:58.000;Аптека 10;"2000200173359";26;0;535;535;"15#17002042#65940#17_59"
2021-07-15 19:10:53.000;Аптека 2;eedb08a4-6433-4560-be0d-3989cba0bf18;23;0;1143;1143;"15#2002774#65940#2_108"
2021-07-15 19:14:56.000;Аптека 10;"2000200173373";17;120;600;600;"15#17002042#65940#17_62"
2021-07-15 19:19:35.000;Аптека 10;"2000200204312";23;0;792;792;"15#17002042#65940#17_63"
2021-07-15 19:49:52.000;Аптека 6;"2000200154297";23;9;876;876;"15#10002406#65940#10_36"
2021-07-15 20:01:30.000;Аптека 2;"2000200191872";8;0;454;454;"15#2002774#65940#2_114"
2021-07-15 20:03:19.000;Аптека 2;"8a25f99f-9c0e-467e-a487-a61492779ca6";1;0;191;191;"15#2002774#65940#2_115"
2021-07-15 20:13:09.000;Аптека 7;"2000200176770";23;0;468;468;"15#11007043#65940#11_166"
2021-07-15 20:14:08.000;Аптека 10;"2000200197515";61;58;2051;2051;"15#17002042#65940#17_73"
2021-07-15 20:18:07.000;Аптека 2;"2000200160267";9;0;375;375;"15#2002774#65940#2_117"
2021-07-15 20:24:33.000;Аптека 8;af5a61c2-de04-4b36-b8a7-f6b3fb2090a3;11;16;536;536;"15#15001718#65940#15_118"
2021-07-15 20:37:38.000;Аптека 2;c073ddff-7014-4d2e-bd08-2d6645388a88;19;0;615;615;"15#2002774#65940#2_121"
2021-07-15 20:57:25.000;Аптека 7;"9c541b56-678a-47e0-a49a-85540c3bbd0d";2;0;99;99;"15#11007043#65940#11_178"
2021-07-16 08:17:17.000;Аптека 1;"332c2d39-5e95-4a7c-8657-ab8b7222df17";2;0;93;93;"15#13002328#65941#13_3"
2021-07-16 08:31:09.000;Аптека 1;"4aed5603-ff97-47c5-8266-4178bc97319f";11;0;498;498;"15#13002328#65941#13_5"
2021-07-16 09:50:02.000;Аптека 1;e2525227-567e-41ad-8466-f888c1cafc23;61;0;2063;2063;"15#13002328#65941#13_17"
2021-07-16 09:56:33.000;Аптека 7;"02373a8d-ec74-4a11-95c7-2175445f9495";43;335;1042;1042;"15#11007086#65941#11_9"
2021-07-16 09:59:56.000;Аптека 2;"2000200206583";1;0;36;36;"15#2002792#65941#2_10"
2021-07-16 10:26:38.000;Аптека 8;a18516f8-5121-4d4a-b9bd-91e6b0e09479;33;0;919;871;"15#15001724#65941#15_9"
2021-07-16 10:36:05.000;Аптека 4;e58d1f58-96ef-49a5-8d5b-e6c0476a2458;5;60;500;500;"15#7001822#65941#7_25"
2021-07-16 10:36:53.000;Аптека 7;"03af8426-d3cc-456c-9201-2208fb87240a";27;0;1123;1123;"15#11007086#65941#11_15"
2021-07-16 10:47:36.000;Аптека 2;"0cef7d57-cc59-4d0e-afb7-827273dc20c5";17;0;1722;1722;"15#2002792#65941#2_23"
2021-07-16 10:47:37.000;Аптека 7;dd6555b1-0c15-442f-a8b4-378f7a360639;44;0;1481;1481;"15#11007086#65941#11_18"
2021-07-16 10:57:19.000;Аптека 4;"498ce6bd-514f-4eb7-88d0-229a7f7f07a3";16;58;694;694;"15#7001822#65941#7_27"
2021-07-16 11:12:07.000;Аптека 2;"2000200183761";69;63;1781;1696;"15#2002793#65941#2_9"
2021-07-16 11:18:35.000;Аптека 8;"479d2a21-9799-4c7f-994e-91d855748ee4";2;0;206;206;"15#15001724#65941#15_18"
2021-07-16 11:19:41.000;Аптека 2;"8b1e2b0a-a453-47b5-b326-957bd78eaf5e";2;0;177;177;"15#2002793#65941#2_12"
2021-07-16 11:31:12.000;Аптека 1;"7f64e567-dbce-4ce9-b567-e5ccbbe0019d";19;0;647;647;"15#13002339#65941#13_8"
2021-07-16 11:42:51.000;Аптека 7;"2000200173304";57;115;1930;1930;"15#11007086#65941#11_29"
2021-07-16 11:58:52.000;Аптека 1;"3502f243-930b-4fa7-a430-e5f907b6d607";6;0;294;294;"15#13002339#65941#13_14"
2021-07-16 12:19:00.000;Аптека 1;"0df6c08f-a678-4066-8291-c86f9e2c0a66";13;0;361;361;"15#13002328#65941#13_44"
2021-07-16 12:46:13.000;Аптека 7;"2000200199885";1;12;135;135;"15#11007086#65941#11_54"
2021-07-16 12:58:02.000;Аптека 7;"2000200201571";6;0;209;209;"15#11007086#65941#11_57"
2021-07-16 13:06:45.000;Аптека 4;"54cb3f3e-e28a-4a53-a114-6c7b054529df";4;51;132;132;"15#7001822#65941#7_42"
2021-07-16 13:12:02.000;Аптека 2;"2000200206569";66;0;542;542;"15#2002792#65941#2_40"
2021-07-16 13:15:03.000;Аптека 1;b8787989-4c07-4ee6-87e7-f05618f16c37;6;0;205;205;"15#13002339#65941#13_20"
2021-07-16 13:26:45.000;Аптека 7;"3eeddaab-afb6-441e-bc81-5760b853bf56";5;0;561;561;"15#11007086#65941#11_65"
2021-07-16 13:34:35.000;Аптека 7;"8250cdcc-dd16-49ed-a934-c72ecf893941";16;0;563;563;"15#11007086#65941#11_68"
2021-07-16 13:37:25.000;Аптека 7;"2000200205197";74;0;912;912;"15#11007086#65941#11_69"
2021-07-16 13:46:26.000;Аптека 7;"2000200200000";113;0;3782;3782;"15#11007086#65941#11_72"
2021-07-16 13:48:35.000;Аптека 1;bb5e7ee2-6a9d-40f3-982c-816f346c0622;1;0;135;135;"15#13002328#65941#13_51"
2021-07-16 13:57:49.000;Аптека 2;"2000200206620";6;0;209;209;"15#2002793#65941#2_30"
2021-07-16 13:59:18.000;Аптека 1;"69c1eaee-0906-41a6-b905-c14970723308";17;0;581;581;"15#13002328#65941#13_52"
2021-07-16 14:10:27.000;Аптека 2;"0236212b-4efc-4cd1-830b-36984ba56f1a";87;89;2905;2905;"15#2002793#65941#2_32"
2021-07-16 14:15:26.000;Аптека 2;"2000200181880";23;0;1048;1048;"15#2002792#65941#2_47"
2021-07-16 14:25:04.000;Аптека 2;"2000200206552";78;0;569;569;"15#2002792#65941#2_49"
2021-07-16 14:36:06.000;Аптека 7;"411ed466-2fe9-4db0-a918-69596a5e3cd7";10;0;345;345;"15#11007086#65941#11_80"
2021-07-16 14:40:49.000;Аптека 7;"2000200200543";2;42;204;204;"15#11007086#65941#11_82"
2021-07-16 14:58:10.000;Аптека 4;ee14600f-656c-4339-b210-b53aa2f5375c;4;28;151;151;"15#7001822#65941#7_54"
2021-07-16 15:07:02.000;Аптека 2;"75e4a2ca-a78e-4d14-830c-1a8e91e0d70f";19;43;680;680;"15#2002793#65941#2_36"
2021-07-16 15:11:48.000;Аптека 1;"20deaa20-5ba5-4eca-9ed5-360540d10b2e";12;0;430;430;"15#13002328#65941#13_57"
2021-07-16 15:15:24.000;Аптека 2;f01cac80-50d2-4968-bc5f-fdf6136199a5;1;0;135;135;"15#2002792#65941#2_54"
2021-07-16 15:16:52.000;Аптека 2;e23c23eb-5b4a-496f-b9ce-acea36bab985;12;0;404;404;"15#2002792#65941#2_55"
2021-07-16 15:22:47.000;Аптека 2;"1195c003-a5e5-4034-bc6c-47c251bcbe07";2;1;116;116;"15#2002792#65941#2_58"
